,Age,Income,Family,CCAvg,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,EDU,Account_Holder_Category
3821,35,188,2,3.7,259,1,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3822,63,178,4,9.0,0,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3823,49,44,4,0.9,194,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3824,23,12,4,1.0,0,0,1,0,0,1,Under Graduate,Hold Securities account
3825,30,69,4,3.4,188,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3826,43,132,1,5.0,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3827,39,128,2,3.9,196,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3828,31,44,4,0.8,122,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3829,65,44,1,0.5,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3830,34,34,2,2.0,0,0,1,0,1,0,Professional,Hold Securities account
3831,37,132,2,3.9,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3832,62,158,2,2.1,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3833,33,83,1,0.1,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3834,48,28,1,1.4,75,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3835,33,131,3,2.2,0,1,1,0,0,0,Professional,Hold Securities account
3836,45,31,3,0.5,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3837,44,40,4,0.0,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3838,37,71,2,1.8,127,0,1,0,0,0,Under Graduate,Hold Securities account
3839,31,42,2,2.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3840,56,35,3,0.1,114,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3841,30,81,2,0.2,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3842,61,91,2,2.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3843,32,129,4,5.2,0,1,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3844,51,75,1,2.7,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3845,26,54,4,0.6,230,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3846,31,43,1,1.5,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3847,43,94,4,1.1,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3848,57,84,4,1.3,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3849,42,34,1,2.0,0,0,1,0,0,0,Graduate,Hold Securities account
3850,48,15,4,0.8,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3851,46,99,2,3.8,194,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3852,33,15,1,0.4,82,0,1,1,1,1,Graduate,Hold Securities and Deposit Account
3853,45,83,4,2.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3854,31,83,4,1.8,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3855,42,143,1,1.7,0,0,1,0,1,0,Under Graduate,Hold Securities account
3856,56,81,4,2.6,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3857,63,39,1,1.9,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3858,42,158,2,0.4,277,1,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3859,50,62,1,1.4,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3860,31,64,2,0.1,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3861,65,29,1,1.5,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3862,60,64,3,2.5,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3863,34,21,4,0.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3864,62,142,2,2.8,0,1,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3865,56,64,3,2.5,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3866,51,40,4,1.8,0,0,1,0,0,1,Under Graduate,Hold Securities account
3867,44,61,3,2.7,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3868,41,44,1,0.3,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3869,43,78,3,2.67,161,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3870,25,25,2,0.9,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3871,40,125,2,1.9,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3872,53,63,2,1.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3873,54,54,1,1.6,185,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3874,36,92,2,0.0,184,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3875,26,119,2,0.6,381,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3876,35,40,1,2.4,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3877,29,41,1,1.0,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3878,35,81,2,0.0,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3879,28,101,3,2.5,270,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3880,48,25,4,0.5,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3881,46,55,1,1.5,0,0,1,0,0,0,Graduate,Hold Securities account
3882,31,43,1,2.1,166,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3883,40,98,2,1.8,98,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3884,27,112,4,2.3,402,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3885,32,69,4,4.0,102,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3886,67,79,4,1.7,215,0,0,1,1,1,Graduate,Hold CD Account
3887,24,118,2,7.2,0,0,1,0,1,0,Under Graduate,Hold Securities account
3888,45,81,3,2.67,251,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3889,26,19,1,0.1,121,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3890,42,139,2,2.9,0,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3891,65,63,3,0.5,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3892,59,102,2,1.4,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3893,30,40,4,1.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3894,32,44,1,0.3,81,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3895,36,59,3,2.0,216,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3896,48,224,2,6.67,0,0,0,1,1,1,Under Graduate,Hold CD Account
3897,56,64,2,2.3,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3898,44,129,2,3.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3899,60,43,1,1.4,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3900,51,12,3,0.4,0,0,1,1,1,1,Under Graduate,Hold Securities and Deposit Account
3901,34,53,3,2.6,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3902,45,39,2,2.1,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3903,47,65,1,0.0,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3904,29,18,1,0.4,94,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3905,52,55,1,1.6,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3906,61,60,1,2.5,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3907,40,42,2,0.3,187,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3908,24,44,3,0.1,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3909,33,111,2,1.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3910,33,62,1,1.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3911,52,44,2,0.8,148,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3912,40,69,1,1.5,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3913,45,62,3,0.8,172,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3914,27,35,1,1.8,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3915,38,91,1,2.8,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3916,50,12,1,0.2,96,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3917,41,89,3,0.1,292,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3918,60,65,4,1.7,0,0,1,0,1,0,Graduate,Hold Securities account
3919,64,179,2,4.5,400,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3920,34,82,2,1.5,0,0,1,1,1,1,Professional,Hold Securities and Deposit Account
3921,30,48,1,1.2,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3922,31,20,4,1.5,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3923,41,91,1,2.8,330,0,1,0,1,0,Professional,Hold Securities account
3924,61,122,2,6.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3925,42,22,1,1.4,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3926,48,43,2,1.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3927,59,38,4,1.7,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3928,57,61,3,2.67,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3929,37,33,4,0.4,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3930,53,145,1,2.9,345,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3931,53,170,1,1.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3932,26,55,3,0.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3933,39,40,1,2.5,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3934,35,68,2,0.0,126,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3935,59,53,3,2.5,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3936,43,63,3,0.8,0,0,1,0,0,0,Professional,Hold Securities account
3937,39,123,2,2.2,92,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3938,49,13,2,0.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3939,47,12,4,0.2,102,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3940,41,53,2,2.5,102,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3941,57,79,1,2.7,294,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3942,42,89,1,0.1,170,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3943,61,188,1,9.3,0,1,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3944,56,62,3,1.4,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3945,29,123,3,5.6,428,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3946,25,40,3,2.4,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3947,32,119,4,5.0,0,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3948,37,123,4,3.1,253,1,0,1,1,1,Graduate,Hold CD Account
3949,31,23,1,0.4,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3950,38,62,1,1.5,255,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3951,40,69,3,2.1,106,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3952,61,124,2,3.9,0,0,1,0,0,1,Under Graduate,Hold Securities account
3953,50,52,4,0.1,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3954,32,134,2,3.1,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3955,62,58,1,0.8,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3956,62,45,3,0.5,200,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3957,40,75,4,1.1,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3958,59,23,4,0.4,78,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3959,43,123,3,1.3,0,1,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3960,62,48,3,2.2,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3961,48,145,1,0.3,140,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3962,29,31,1,1.0,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3963,58,38,3,2.2,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3964,43,78,4,1.9,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3965,39,94,2,1.9,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3966,33,84,1,2.9,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3967,40,22,1,0.6,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3968,28,78,4,0.2,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3969,38,75,3,2.33,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3970,65,71,3,2.2,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3971,35,24,1,0.5,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3972,29,112,2,4.33,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3973,61,53,1,2.8,167,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3974,46,41,1,0.5,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3975,50,25,1,0.5,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3976,60,42,4,2.5,194,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3977,54,51,3,1.0,113,0,1,1,1,1,Graduate,Hold Securities and Deposit Account
3978,43,19,2,0.3,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3979,38,90,2,0.0,258,0,1,1,1,1,Under Graduate,Hold Securities and Deposit Account
3980,46,89,4,1.4,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3981,64,22,3,0.5,0,0,1,1,1,1,Under Graduate,Hold Securities and Deposit Account
3982,24,119,1,1.5,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3983,39,93,4,3.6,0,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3984,34,18,4,0.3,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3985,65,32,1,1.1,120,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3986,38,182,3,2.6,0,1,0,1,1,1,Professional,Hold CD Account
3987,62,19,2,0.2,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3988,59,85,1,3.4,0,1,0,1,0,1,Professional,Hold CD Account
3989,49,90,4,1.4,0,0,1,0,1,0,Graduate,Hold Securities account
3990,57,59,2,3.7,134,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3991,64,84,1,2.0,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3992,47,95,2,3.9,0,1,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3993,30,13,3,0.9,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3994,42,88,4,0.8,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3995,53,34,2,0.6,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3996,50,11,4,0.6,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3997,62,80,4,1.7,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3998,34,41,1,1.33,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3999,47,90,2,0.8,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
4000,62,93,3,3.0,0,1,0,1,1,1,Professional,Hold CD Account
4001,61,81,4,1.9,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
4002,59,60,2,2.8,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
4003,47,39,3,0.6,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
4004,65,22,3,0.7,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
4005,56,32,2,0.8,79,0,1,0,1,0,Under Graduate,Hold Securities account
4006,56,28,1,1.2,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
4007,31,35,2,1.0,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
4008,61,154,3,7.5,351,1,0,1,1,1,Professional,Hold CD Account
4009,42,189,2,7.6,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
4010,44,40,4,1.9,84,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
4011,47,88,2,1.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
4012,30,124,2,0.6,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
4013,62,23,2,0.3,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
4014,56,23,4,0.7,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
4015,25,139,2,2.0,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
4016,53,173,4,2.7,427,1,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
4017,26,42,4,1.3,153,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
4018,59,161,1,2.9,160,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
4019,62,28,3,0.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
4020,58,191,4,5.2,194,1,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
4021,40,42,2,0.3,106,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
4022,35,81,4,4.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
4023,51,175,3,0.7,312,1,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
4024,41,82,3,0.1,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
4025,51,53,1,1.8,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
4026,27,142,3,5.5,0,1,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
4027,46,42,4,1.9,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
4028,46,64,4,2.9,189,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
4029,31,90,2,1.3,0,0,1,0,1,0,Under Graduate,Hold Securities account
4030,58,44,1,0.8,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
4031,42,29,1,0.3,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
4032,59,93,2,1.6,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
4033,54,69,3,1.4,132,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
4034,35,82,2,1.7,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
4035,34,180,2,6.5,0,1,0,1,1,0,Professional,Hold CD Account
4036,46,13,2,0.7,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
4037,52,72,1,0.0,178,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
4038,55,54,3,1.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
4039,34,104,1,4.6,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
4040,57,44,2,1.9,157,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
4041,45,40,1,0.2,0,0,1,1,1,1,Under Graduate,Hold Securities and Deposit Account
4042,29,190,2,4.5,246,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
4043,49,64,4,2.6,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
4044,36,9,2,0.3,99,0,1,0,0,0,Graduate,Hold Securities account
4045,57,38,4,0.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
4046,25,72,3,2.6,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
4047,43,82,1,5.2,79,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
4048,27,48,2,1.6,119,0,1,0,1,0,Professional,Hold Securities account
4049,54,82,4,2.6,294,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
4050,53,14,2,1.0,83,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
4051,55,162,1,2.9,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
4052,43,54,2,1.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
